v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,class
4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0
4,1,1,1,5,11.60999966,0.670000017,1.5,7.739999771,17.40999985,0,0.970000029,2,0,0,0,30,71,263,125,1,0
18,4,1,4,51,233.8300018,0.119999997,8.210000038,28.46999931,1920.77002,0.079999998,106.7099991,14,0,2,0,4,42,241,159,120,0
5,1,1,1,7,19.64999962,0.5,2,9.829999924,39.29999924,0.01,2.180000067,2,0,1,0,41,89,353,231,1,0
9,1,1,1,27,108,0.280000001,3.599999905,30,388.7999878,0.039999999,21.60000038,4,1,1,0,58,4,91,30,1,0
10,3,3,2,24,101.9499969,0.129999995,7.710000038,13.22000027,786.4699707,0.029999999,43.68999863,7,0,1,0,8,137,91,452,100,0
18,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,71,0
18,2,1,2,28,118.9400024,0.129999995,7.559999943,15.72999954,899.5,0.039999999,49.97000122,13,3,2,0,7,148,114,17,71,0
16,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,120,0
16,4,3,1,36,167.1799927,0.100000001,10.18000031,16.42000008,1702.180054,0.059999999,94.56999969,14,0,2,0,10,15,152,80,120,0
4,1,1,1,9,27,0.400000006,2.5,10.80000019,67.5,0.01,3.75,2,0,0,0,54,89,466,231,1,0
17,2,1,2,44,206.8200073,0.129999995,7.699999809,26.86000061,1592.51001,0.07,88.47000122,11,0,3,1,7,49,185,137,71,0
10,4,3,2,19,76,0.219999999,4.5,16.88999939,342,0.029999999,19,7,0,1,0,66,137,49,412,120,0
4,1,1,1,5,11.60999966,0.670000017,1.5,7.739999771,17.40999985,0,0.970000029,2,0,0,0,30,71,263,125,1,0
13,3,3,2,33,149.2799988,0.119999997,8.449999809,17.67000008,1261.400024,0.050000001,70.08000183,9,0,2,0,9,4,152,41,100,0
10,3,3,1,21,85.83999634,0.159999996,6.420000076,13.38000011,550.789978,0.029999999,30.60000038,6,0,2,0,7,125,78,412,100,0
34,8,1,5,119,653.5300293,0.050000001,21.44000053,30.48999977,14010.05957,0.219999999,778.3400269,31,0,1,0,20,78,508,345,34,0
34,8,1,5,119,653.5300293,0.050000001,21.44000053,30.48999977,14010.05957,0.219999999,778.3400269,31,0,1,0,20,78,508,345,34,0
9,4,4,1,28,114.4499969,0.109999999,9.289999962,12.32999992,1062.73999,0.039999999,59.04000092,6,0,1,0,4,137,91,41,120,0
10,2,1,2,31,133.9799957,0.209999993,4.670000076,28.70999908,625.2399902,0.039999999,34.74000168,7,0,1,0,65,25,114,54,71,0
8,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,71,0
5,1,1,1,9,25.27000046,0.670000017,1.5,16.84000015,37.90000153,0.01,2.109999895,3,0,0,0,30,101,422,303,1,0
11,2,1,2,25,102.1900024,0.119999997,8.569999695,11.92000008,875.8800049,0.029999999,48.65999985,7,0,2,0,4,137,65,30,71,0
145,10,1,8,296,1687.329956,0.029999999,38.29000092,44.06999969,64604.28906,0.560000002,3589.129883,96,29,13,0,17,93,107,46,51,0
74,2,1,2,255,1400.420044,0.050000001,19.63999939,71.31999969,27499.21094,0.469999999,1527.72998,54,8,8,0,8,93,87,14,71,0
4,1,1,1,7,19.64999962,0.5,2,9.829999924,39.29999924,0.01,2.180000067,1,0,0,1,41,89,353,231,1,0
11,1,1,1,32,130.8000031,0.239999995,4.199999809,31.13999939,549.3599854,0.039999999,30.52000046,7,0,2,0,61,4,152,30,1,0
12,1,1,1,37,159.9100037,0.159999996,6.139999866,26.05999947,981.2700195,0.050000001,54.52000046,8,0,2,0,66,15,174,67,1,0
9,1,1,1,25,102.1900024,0.25999999,3.849999905,26.54000092,393.4200134,0.029999999,21.86000061,6,0,1,0,61,4,78,17,1,0
8,1,1,1,22,83.76000214,0.360000014,2.779999971,30.14999962,232.6699982,0.029999999,12.93000031,5,0,1,0,54,161,49,4,1,0
15,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,71,0
34,13,13,7,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,64,0
18,4,1,3,32,140.5500031,0.129999995,7.699999809,18.25,1082.27002,0.050000001,60.13000107,13,0,3,0,7,4,127,54,120,0
4,1,1,1,8,24,0.400000006,2.5,9.600000381,60,0.01,3.329999924,2,0,0,0,54,89,422,231,1,0
4,1,1,1,8,24,0.400000006,2.5,9.600000381,60,0.01,3.329999924,2,0,0,0,54,89,422,231,1,0
18,4,1,2,33,142.6199951,0.140000001,7,20.37000084,998.3699951,0.050000001,55.45999908,13,0,3,0,4,4,138,54,120,0
4,1,1,1,7,19.64999962,0.5,2,9.829999924,39.29999924,0.01,2.180000067,2,0,0,0,41,89,353,231,1,0
4,1,1,1,7,18.09000015,0.5,2,9.050000191,36.18999863,0.01,2,2,0,0,0,41,71,422,125,1,0
6,1,1,1,10,30,0.5,2,15,60,0.01,3.329999924,3,0,1,0,41,101,466,303,1,0
14,3,1,1,53,239.75,0.119999997,8.359999657,28.69000053,2003.609985,0.079999998,111.3099976,9,0,3,0,66,42,229,193,100,0
9,2,1,2,11,34.86999893,0.400000006,2.5,13.94999981,87.16999817,0.01,4.840000153,6,0,1,0,54,101,507,303,71,0
19,6,1,6,115,527.2700195,0.07,14,37.65999985,7381.790039,0.180000007,410.1000061,17,0,0,0,65,55,463,371,10,0
5,1,1,1,12,41.50999832,0.25,4,10.38000011,166.0500031,0.01,9.229999542,3,0,0,0,65,89,560,231,1,0
15,2,1,2,30,125.0999985,0.189999998,5.199999809,24.05999947,650.5100098,0.039999999,36.13999939,9,1,2,0,65,4,114,41,71,0
16,2,1,2,34,146.9499969,0.200000003,5,29.38999939,734.7299805,0.050000001,40.81999969,10,1,2,0,65,25,138,67,71,0
11,2,1,1,18,64.52999878,0.140000001,7,9.220000267,451.7099915,0.02,25.09000015,6,1,1,0,65,101,34,412,71,0
14,2,1,2,26,104,0.180000007,5.5,18.90999985,572,0.029999999,31.78000069,8,1,2,0,65,148,91,17,71,0
11,4,4,4,40,169.9199982,0.079999998,12,14.15999985,2039.01001,0.059999999,113.2799988,6,1,1,0,8,137,220,54,120,0
15,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,71,0
4,1,1,1,6,13.93000031,0.25,4,3.480000019,55.72999954,0,3.099999905,2,0,0,0,41,2,353,125,1,0
4,1,1,1,6,15.51000023,0.5,2,7.75,31.02000046,0.01,1.720000029,2,0,0,0,41,71,353,125,1,0
63,12,11,6,222,1277.589966,0.029999999,36.40000153,35.09999847,46504.08984,0.430000007,2583.560059,56,0,5,0,23,90,67,455,59,0
4,1,1,1,5,11.60999966,0.670000017,1.5,7.739999771,17.40999985,0,0.970000029,2,0,0,0,30,71,263,125,1,0
29,4,1,4,55,233.6399994,0.07,15.13000011,15.44999981,3533.73999,0.079999998,196.3200073,16,9,2,0,7,148,293,147,100,0
60,7,1,7,156,830.2199707,0.079999998,12.32999992,67.31999969,10239.38965,0.280000001,568.8499756,43,0,15,0,4,90,540,422,22,0
6,1,1,1,21,77.70999908,0.230000004,4.289999962,18.12999916,333.0400085,0.029999999,18.5,4,0,0,0,58,137,34,4,1,0
4,1,1,1,5,11.60999966,0.670000017,1.5,7.739999771,17.40999985,0,0.970000029,2,0,0,0,30,71,263,125,1,0
11,2,1,1,19,65.73000336,0.159999996,6.130000114,10.72999954,402.5899963,0.02,22.37000084,9,0,0,0,61,101,49,412,71,0
4,1,1,1,5,11.60999966,0.670000017,1.5,7.739999771,17.40999985,0,0.970000029,2,0,0,0,30,71,263,125,1,0
7,1,1,1,12,39.86000061,0.270000011,3.75,10.63000011,149.4900055,0.01,8.300000191,4,0,1,0,58,101,507,349,1,0
13,2,1,2,35,153.7299957,0.180000007,5.630000114,27.32999992,864.7399902,0.050000001,48.04000092,11,0,0,0,66,25,152,67,71,0
17,7,7,5,53,229.0599976,0.090000004,11,20.81999969,2519.679932,0.079999998,139.9799957,15,0,0,0,7,161,312,104,22,0
16,3,1,3,33,134.8899994,0.090000004,10.71000004,12.59000015,1445.209961,0.039999999,80.29000092,13,0,1,0,4,137,127,67,100,0
12,3,3,2,29,125.3399963,0.100000001,10.21000004,12.27000046,1280.219971,0.039999999,71.12000275,8,0,2,0,9,137,127,17,100,0
15,13,13,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,64,0
20,2,1,2,31,143.9600067,0.129999995,7.639999866,18.85000038,1099.329956,0.050000001,61.06999969,14,0,3,1,10,15,138,30,71,0
10,1,1,1,39,165.6699982,0.330000013,3.039999962,54.56999969,502.9200134,0.059999999,27.94000053,7,0,1,0,54,42,174,92,1,0
54,5,1,2,175,972.0499878,0.039999999,26.79999924,36.27000046,26054.49023,0.319999993,1447.469971,41,8,3,0,17,87,571,434,138,0
9,1,1,1,12,33.68999863,0.300000012,3.329999924,10.10999966,112.2900009,0.01,6.239999771,6,0,1,0,41,89,507,349,1,0
38,6,3,2,100,495.4200134,0.039999999,27,18.35000038,13376.33008,0.170000002,743.1300049,21,6,8,0,16,33,474,298,10,0
10,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,71,0
17,5,3,2,32,142.6999969,0.100000001,10.5,13.59000015,1498.369995,0.050000001,83.23999786,13,0,2,0,10,148,152,30,138,0
19,2,1,2,43,188.8699951,0.090000004,11.38000011,16.60000038,2148.389893,0.059999999,119.3600006,11,0,2,0,9,148,252,54,71,0
8,1,1,1,14,46.50999832,0.270000011,3.75,12.39999962,174.3999939,0.02,9.68999958,5,0,1,0,58,101,560,349,1,0
4,1,1,1,8,24,0.400000006,2.5,9.600000381,60,0.01,3.329999924,2,0,0,0,54,89,422,231,1,0
17,4,3,3,44,204.3300018,0.100000001,9.75,20.95999908,1992.209961,0.07,110.6800003,14,0,1,0,9,25,220,104,120,0
42,5,1,5,62,267.9599915,0.079999998,12.82999992,20.87999916,3438.810059,0.090000004,191.0500031,17,20,3,0,7,161,361,137,138,0
10,1,1,1,14,51.81000137,0.289999992,3.5,14.80000019,181.3200073,0.02,10.06999969,4,2,1,0,61,125,535,387,1,0
22,5,3,2,50,242.8999939,0.07,14.17000008,17.14999962,3441.070068,0.079999998,191.1699982,16,1,3,0,14,25,264,126,138,0
23,3,1,3,51,245.1799927,0.109999999,9.100000381,26.94000053,2231.090088,0.079999998,123.9499969,17,1,1,0,9,49,264,137,100,0
7,1,1,1,17,60.93999863,0.400000006,2.5,24.37999916,152.3600006,0.02,8.460000038,4,0,1,0,54,137,4,412,1,0
198,46,19,17,901,6024.540039,0.01,100.3099976,60.06000137,604291.6875,2,33571.76172,153,12,31,0,48,124,484,202,128,0
15,2,1,1,30,114.2200012,0.150000006,6.5,17.56999969,742.4299927,0.039999999,41.25,12,0,1,0,61,137,114,41,71,0
22,1,1,1,106,479.5,0.140000001,7.21999979,66.38999939,3463.040039,0.159999996,192.3899994,19,1,0,0,54,66,442,355,1,0
4,1,1,1,9,27,0.400000006,2.5,10.80000019,67.5,0.01,3.75,2,0,0,0,54,89,466,231,1,0
22,1,1,1,106,465.5899963,0.119999997,8.130000114,57.29999924,3782.879883,0.159999996,210.1600037,19,1,0,0,54,55,442,355,1,0
22,1,1,1,106,479.5,0.140000001,7.21999979,66.38999939,3463.040039,0.159999996,192.3899994,19,1,0,0,54,66,442,355,1,0
4,1,1,1,9,27,0.400000006,2.5,10.80000019,67.5,0.01,3.75,2,0,0,0,54,89,466,231,1,0
18,4,4,4,79,371.3299866,0.059999999,17.72999954,20.95000076,6582.75,0.119999997,365.7099915,10,3,3,0,11,15,438,193,120,0
23,5,5,3,94,465.6900024,0.079999998,12.31999969,37.81000137,5735.390137,0.159999996,318.6300049,18,1,2,0,8,69,446,298,138,0
22,7,1,1,63,296.1300049,0.180000007,5.710000038,51.86000061,1691.050049,0.100000001,93.94999695,14,0,3,3,61,69,283,240,22,0
4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0
6,1,1,1,9,25.27000046,0.670000017,1.5,16.84000015,37.90000153,0.01,2.109999895,3,0,1,0,30,101,422,303,1,0
45,8,3,7,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,34,0
7,3,3,1,23,99.40000153,0.159999996,6.110000134,16.27000046,607.4699707,0.029999999,33.75,6,0,1,0,7,161,65,4,100,0
4,1,1,1,7,19.64999962,0.5,2,9.829999924,39.29999924,0.01,2.180000067,2,0,0,0,41,89,353,231,1,0
4,1,1,1,7,19.64999962,0.5,2,9.829999924,39.29999924,0.01,2.180000067,2,0,0,0,41,89,353,231,1,0
16,5,5,5,67,318.5799866,0.059999999,16.13999939,19.71999931,5146.25,0.109999999,285.8999939,13,0,1,0,10,33,329,232,138,0
4,1,1,1,4,8,0.670000017,1.5,5.329999924,12,0,0.670000017,2,0,0,0,30,2,263,2,1,0
29,5,1,2,84,430.8599854,0.050000001,19.59000015,22,8439.780273,0.140000001,468.8800049,19,1,4,2,16,62,404,284,138,0
46,5,1,4,124,575.8400269,0.029999999,30,19.19000053,17275.15039,0.189999998,959.7299805,38,1,5,0,11,4,544,304,138,0
51,8,4,6,127,623.1799927,0.029999999,32.25,19.31999969,20097.40039,0.209999993,1116.52002,39,5,4,0,16,25,544,318,34,0
23,4,1,2,46,216.2200012,0.129999995,7.710000038,28.03000069,1667.97998,0.07,92.66999817,16,0,4,0,8,42,241,104,120,0
34,3,1,3,135,723.2700195,0.079999998,13,55.63999939,9402.5,0.239999995,522.3599854,25,0,5,0,9,87,532,371,100,0
97,11,5,6,375,2241.47998,0.029999999,32.59999847,68.75,73077.34375,0.75,4059.850098,75,7,11,0,17,107,179,69,53,0
4,1,1,1,11,34.86999893,0.5,2,17.43000031,69.73999786,0.01,3.869999886,2,0,0,0,41,113,466,349,1,0
4,1,1,1,10,31.70000076,0.400000006,2.5,12.68000031,79.25,0.01,4.400000095,2,0,0,0,54,101,466,303,1,0
5,1,1,1,8,22.45999908,0.5,2,11.22999954,44.91999817,0.01,2.5,3,0,0,0,41,89,422,231,1,0
4,1,1,1,8,24,0.330000013,3,8,72,0.01,4,2,0,0,0,58,71,466,125,1,0
6,2,1,1,21,77.70999908,0.150000006,6.75,11.51000023,524.539978,0.029999999,29.13999939,4,0,0,0,66,101,91,387,71,0
5,1,1,1,7,18.09000015,0.5,2,9.050000191,36.18999863,0.01,2,3,0,0,0,41,71,422,125,1,0
44,6,6,2,152,808.9299927,0.039999999,25.5,31.71999931,20627.78906,0.270000011,1145.98999,40,0,2,0,14,77,544,407,10,0
74,7,1,4,256,1444.829956,0.059999999,17.35000038,83.29000092,25062.18945,0.479999989,1392.339966,65,0,7,0,7,100,70,34,22,0
17,5,3,2,33,147.1600037,0.090000004,11.38000011,12.93999958,1673.959961,0.050000001,93,13,0,2,0,10,148,152,41,138,0
114,15,8,5,440,2609.52002,0.02,65.91000366,39.59000015,171998.3594,0.870000005,9555.459961,90,10,9,2,26,94,234,88,70,0
27,8,8,7,87,418.2399902,0.079999998,13.13000011,31.87000084,5489.399902,0.140000001,304.9700012,21,1,2,1,8,55,433,273,34,0
17,2,1,2,44,206.8200073,0.129999995,7.699999809,26.86000061,1592.51001,0.07,88.47000122,11,0,3,1,7,49,185,137,71,0
43,15,15,13,183,980.4299927,0.039999999,22.71999931,43.15000153,22275.41992,0.330000013,1237.52002,37,0,2,2,13,80,38,414,70,0
35,14,14,13,144,720,0.050000001,19.15999985,37.58000183,13793.67969,0.239999995,766.3200073,29,1,2,1,9,69,556,371,67,0
18,2,1,1,33,147.1600037,0.140000001,7,21.02000046,1030.130005,0.050000001,57.22999954,13,0,2,1,7,15,138,54,71,0
17,2,1,2,44,206.8200073,0.129999995,7.699999809,26.86000061,1592.51001,0.07,88.47000122,11,0,3,1,7,49,185,137,71,0
44,8,8,6,155,865.6699829,0.050000001,21.62000084,40.04000092,18716.35938,0.289999992,1039.800049,34,2,5,1,17,88,558,400,34,0
31,11,11,10,116,569.2000122,0.07,15.32999992,37.11999893,8727.719727,0.189999998,484.8699951,25,1,2,1,8,66,508,332,53,0
23,3,1,2,48,230.75,0.129999995,7.880000114,29.29999924,1817.180054,0.079999998,100.9499969,18,0,2,1,8,55,229,137,100,0
37,14,14,13,160,845.6599731,0.059999999,17.63999939,47.93999863,14917.51953,0.280000001,828.75,32,0,2,1,10,80,577,394,67,0
17,2,1,2,44,206.8200073,0.129999995,7.699999809,26.86000061,1592.51001,0.07,88.47000122,11,0,3,1,7,49,185,137,71,0
23,2,1,2,48,220.0800018,0.119999997,8.460000038,26.01000023,1862.199951,0.07,103.4599991,17,0,2,1,7,33,241,126,71,0
23,2,1,2,58,272.6300049,0.109999999,8.800000191,30.97999954,2399.100098,0.090000004,133.2799988,17,0,2,1,7,49,304,171,71,0
23,2,1,2,53,246.1199951,0.119999997,8.640000343,28.47999954,2127.219971,0.079999998,118.1800003,17,0,2,1,7,42,273,147,71,0
30,5,1,1,66,275.2200012,0.079999998,12.5,22.02000046,3440.189941,0.090000004,191.1199951,26,0,2,0,66,161,361,182,138,0
29,4,1,4,93,469.1300049,0.07,14.36999989,32.65000153,6740.640137,0.159999996,374.480011,25,1,1,0,10,69,442,298,120,0
35,5,1,5,113,579.6099854,0.059999999,18,32.20000076,10432.95996,0.189999998,579.6099854,30,2,1,0,11,72,489,342,138,0
7,1,1,1,13,46.59999847,0.330000013,3,15.52999973,139.8099976,0.02,7.769999981,3,1,0,0,58,125,507,387,1,0
12,2,1,2,27,110.3600006,0.189999998,5.329999924,20.69000053,588.5900269,0.039999999,32.70000076,8,0,2,0,65,161,91,30,71,0
13,3,1,1,19,68.11000061,0.25,4,17.03000069,272.4599915,0.02,15.14000034,9,2,0,0,58,125,34,435,100,0
4,1,1,1,7,19.64999962,0.5,2,9.829999924,39.29999924,0.01,2.180000067,2,0,0,0,41,89,353,231,1,0
24,3,3,2,100,480.7399902,0.059999999,16,30.04999924,7691.77002,0.159999996,427.3200073,20,0,2,0,10,42,500,248,100,0
50,9,1,5,149,758.0300293,0.039999999,28,27.06999969,21224.89063,0.25,1179.160034,39,1,8,0,13,66,550,394,44,0
17,1,1,1,80,339.8299866,0.100000001,9.819999695,34.61000061,3336.550049,0.109999999,185.3600006,10,0,4,1,65,15,438,203,1,0
16,3,1,2,37,165,0.170000002,5.829999924,28.29000092,962.4899902,0.050000001,53.47000122,14,0,0,0,4,25,185,54,85,0
32,5,1,5,113,554.4799805,0.059999999,16.67000008,33.27000046,9241.30957,0.180000007,513.4000244,29,0,1,0,8,66,481,350,112,0
32,5,1,5,113,554.4799805,0.059999999,16.67000008,33.27000046,9241.30957,0.180000007,513.4000244,29,0,1,0,8,66,481,350,112,0
4,1,1,1,5,11.60999966,0.670000017,1.5,7.739999771,17.40999985,0,0.970000029,2,0,0,0,30,71,263,125,1,0
4,1,1,1,5,11.60999966,0.670000017,1.5,7.739999771,17.40999985,0,0.970000029,2,0,0,0,30,71,263,125,1,0
4,1,1,1,5,11.60999966,0.670000017,1.5,7.739999771,17.40999985,0,0.970000029,2,0,0,0,30,71,263,125,1,0
4,1,1,1,5,11.60999966,0.670000017,1.5,7.739999771,17.40999985,0,0.970000029,2,0,0,0,30,71,263,125,1,0
4,1,1,1,5,11.60999966,0.670000017,1.5,7.739999771,17.40999985,0,0.970000029,2,0,0,0,30,71,263,125,1,0
4,1,1,1,5,11.60999966,0.670000017,1.5,7.739999771,17.40999985,0,0.970000029,2,0,0,0,30,71,263,125,1,0
5,1,1,1,12,39.86000061,0.209999993,4.670000076,8.539999962,186.0299988,0.01,10.32999992,3,0,0,0,61,89,535,303,1,0
4,1,1,1,5,11.60999966,0.670000017,1.5,7.739999771,17.40999985,0,0.970000029,2,0,0,0,30,71,263,125,1,0
7,2,1,1,8,22.45999908,0.5,2,11.22999954,44.91999817,0.01,2.5,5,0,0,0,41,89,422,231,71,0
5,1,1,1,8,22.45999908,0.5,2,11.22999954,44.91999817,0.01,2.5,3,0,0,0,41,89,422,231,1,0
13,3,1,1,30,117.2099991,0.129999995,7.429999828,15.77999973,870.6799927,0.039999999,48.36999893,10,0,1,0,65,137,114,41,100,0
11,2,1,2,45,208.9700012,0.180000007,5.630000114,37.15000153,1175.47998,0.07,65.30000305,7,0,2,0,66,55,208,126,71,0
11,2,1,2,43,197.1499939,0.180000007,5.699999809,34.59000015,1123.77002,0.07,62.43000031,6,0,3,0,66,49,196,115,71,0
4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0
37,4,4,4,124,645.9699707,0.079999998,13.27000046,48.68000031,8572.589844,0.219999999,476.25,25,5,5,0,9,78,524,345,120,0
35,7,1,6,60,271.4100037,0.180000007,5.46999979,49.63000107,1484.290039,0.090000004,82.45999908,29,0,3,1,61,55,312,182,22,0
4,1,1,1,7,19.64999962,0.5,2,9.829999924,39.29999924,0.01,2.180000067,2,0,0,0,41,89,353,231,1,0
14,3,1,3,33,125.6399994,0.119999997,8.670000076,14.5,1088.900024,0.039999999,60.49000168,12,0,0,0,65,125,152,41,100,0
23,4,3,3,31,133.9799957,0.140000001,7.329999924,18.27000046,982.5200195,0.039999999,54.58000183,10,8,2,0,7,161,138,30,120,0
17,4,3,2,35,162.5299988,0.090000004,11.25,14.44999981,1828.52002,0.050000001,101.5800018,11,0,3,0,11,4,152,67,120,0
11,3,1,3,22,83.76000214,0.219999999,4.5,18.61000061,376.9299927,0.029999999,20.94000053,9,0,0,0,61,137,65,452,100,0
6,1,1,1,11,36.54000092,0.330000013,3,12.18000031,109.6200027,0.01,6.090000153,3,0,1,0,58,101,507,303,1,0
29,6,1,2,57,282.3900146,0.090000004,10.67000008,26.46999931,3012.149902,0.090000004,167.3399963,21,0,5,1,13,49,329,126,120,0
4,1,1,1,9,27,0.400000006,2.5,10.80000019,67.5,0.01,3.75,2,0,0,0,54,89,466,231,1,0
7,1,1,1,16,57.36000061,0.400000006,2.5,22.94000053,143.3999939,0.02,7.96999979,3,0,2,0,54,137,560,412,1,0
64,8,5,6,295,1776.599976,0.029999999,30.78000069,57.70999908,54690.96875,0.589999974,3038.389893,50,8,6,0,20,107,110,40,34,0
27,8,8,7,85,412.9299927,0.07,13.81000042,29.89999962,5703.569824,0.140000001,316.8699951,19,2,3,1,9,55,429,266,34,0
37,14,14,13,160,845.6599731,0.059999999,17.63999939,47.93999863,14917.51953,0.280000001,828.75,32,0,2,1,10,80,577,394,67,0
17,2,1,2,44,206.8200073,0.129999995,7.699999809,26.86000061,1592.51001,0.07,88.47000122,11,0,3,1,7,49,185,137,71,0
22,2,1,2,45,206.3200073,0.119999997,8.029999733,25.67000008,1658.52002,0.07,92.13999939,16,0,2,1,7,33,220,115,71,0
22,2,1,2,55,258.5100098,0.119999997,8.430000305,30.65999985,2180.219971,0.090000004,121.1200027,16,0,2,1,7,49,283,159,71,0
22,2,1,2,50,232.1900024,0.119999997,8.25,28.13999939,1915.589966,0.079999998,106.4199982,16,0,2,1,7,42,252,137,71,0
76,10,1,8,162,837.5300293,0.039999999,24.39999962,34.31999969,20435.67969,0.280000001,1135.319946,43,15,9,7,13,72,7,391,51,0
25,3,1,2,50,242.8999939,0.119999997,8.109999657,29.92000008,1971.77002,0.079999998,109.5400009,14,4,4,1,8,62,229,159,100,0
55,8,1,7,137,718.9699707,0.039999999,22.26000023,32.29000092,16005.5498,0.239999995,889.2000122,31,4,11,6,14,73,540,366,34,0
12,3,1,2,30,114.2200012,0.150000006,6.5,17.56999969,742.4299927,0.039999999,41.25,10,0,0,0,61,137,114,41,100,0
5,1,1,1,13,39,0.330000013,3,13,117,0.01,6.5,3,0,0,0,41,101,507,387,1,0
5,1,1,1,17,62.90999985,0.400000006,2.5,25.15999985,157.2700043,0.02,8.739999771,3,0,0,0,54,148,560,435,1,0
17,1,1,1,107,477.1600037,0.050000001,19,25.11000061,9066.019531,0.159999996,503.6700134,12,0,2,0,7,15,504,291,1,0
17,2,1,1,37,169.6399994,0.129999995,8,21.20999908,1357.150024,0.059999999,75.40000153,11,0,3,1,8,25,163,80,71,0
54,13,12,8,171,944.5300293,0.039999999,24.75,38.15999985,23377.09961,0.310000002,1298.72998,39,5,6,2,16,87,568,428,64,0
7,2,1,1,15,55.50999832,0.180000007,5.630000114,9.869999886,312.2200012,0.02,17.35000038,5,0,0,0,66,101,4,349,71,0
5,1,1,1,15,47.54999924,0.270000011,3.75,12.68000031,178.3099976,0.02,9.909999847,3,0,0,0,54,101,560,387,1,0
4,1,1,1,11,36.54000092,0.400000006,2.5,14.61999989,91.34999847,0.01,5.079999924,2,0,0,0,54,113,466,349,1,0
11,1,1,1,5,11.60999966,0.670000017,1.5,7.739999771,17.40999985,0,0.970000029,2,0,0,0,30,71,263,125,1,0
24,2,1,2,91,437.4700012,0.079999998,12.28999996,35.58000183,5378.299805,0.150000006,298.7900085,20,0,2,0,7,62,438,291,71,0
26,3,1,2,65,330.6900024,0.109999999,8.979999542,36.84000015,2968.290039,0.109999999,164.9100037,18,1,4,1,9,73,321,222,100,0
10,2,1,2,27,105.4899979,0.129999995,8,13.18999958,843.8900146,0.039999999,46.88000107,7,0,1,0,65,137,65,54,71,0
26,5,1,3,53,246.1199951,0.090000004,11.53999996,21.32999992,2839.899902,0.079999998,157.7700043,20,0,4,0,8,33,241,182,138,0
29,5,4,5,100,516.9899902,0.079999998,12.72000027,40.65000153,6574.799805,0.170000002,365.269989,23,0,4,0,9,77,446,328,138,0
11,2,1,2,23,85.11000061,0.25999999,3.859999895,22.06999969,328.2799988,0.029999999,18.23999977,8,0,1,0,58,137,78,452,71,0
40,5,1,5,99,503.6600037,0.07,15.05000019,33.47000122,7580.069824,0.170000002,421.1099854,33,1,4,0,10,72,452,318,138,0
46,8,6,3,99,523.25,0.090000004,10.75,48.66999817,5624.990234,0.170000002,312.5,41,0,5,0,9,82,452,318,34,0
5,1,1,1,9,25.27000046,0.379999995,2.670000076,9.470000267,67.37999725,0.01,3.74000001,3,0,0,0,41,89,422,303,1,0
27,5,1,1,78,352.8399963,0.090000004,11.56999969,30.48999977,4082.840088,0.119999997,226.8200073,24,0,1,0,66,42,369,279,138,0
4,1,1,1,7,19.64999962,0.5,2,9.829999924,39.29999924,0.01,2.180000067,2,0,0,0,41,89,353,231,1,0
46,4,1,3,170,910.7800293,0.07,14.47999954,62.88000107,13191.19043,0.300000012,732.8400269,34,3,7,0,7,90,563,434,120,0
5,1,1,1,17,62.90999985,0.400000006,2.5,25.15999985,157.2700043,0.02,8.739999771,3,0,0,0,54,148,560,435,1,0
5,1,1,1,11,36.54000092,0.330000013,3,12.18000031,109.6200027,0.01,6.090000153,3,0,0,0,58,101,507,303,1,0
5,1,1,1,11,36.54000092,0.330000013,3,12.18000031,109.6200027,0.01,6.090000153,3,0,0,0,58,101,507,303,1,0
5,1,1,1,13,43.18999863,0.5,2,21.59000015,86.37000275,0.01,4.800000191,3,0,0,0,41,125,507,387,1,0
34,4,1,4,101,509.480011,0.150000006,6.460000038,78.84999847,3292.050049,0.170000002,182.8899994,29,0,3,0,61,82,438,342,120,0
29,5,1,4,107,553.1799927,0.079999998,12.85999966,43.02999878,7112.339844,0.180000007,395.1300049,22,0,5,0,11,73,512,279,138,0
8,2,1,2,14,46.50999832,0.189999998,5.25,8.859999657,244.1600037,0.02,13.56000042,6,0,0,0,58,101,507,412,71,0
8,2,1,1,14,44.38000107,0.319999993,3.119999886,14.19999981,138.6799927,0.01,7.699999809,6,0,0,0,54,101,560,349,71,0
95,24,12,9,586,3966.159912,0.029999999,37.65000153,105.3499985,149321.0469,1.320000052,8295.610352,86,1,8,0,24,155,297,186,96,0
